WHOREGION,FLUSEASON,HEMISPHERE,COUNTRY_AREA_TERRITORY,MMWR_WEEKSTARTDATE,MMWR_YEAR,MMWR_WEEK,RSV
AFR,YR,NH,Cameroon,2020-04-05,2020,15,3
AFR,YR,NH,Cameroon,2020-04-12,2020,16,2
AFR,YR,NH,Cameroon,2020-04-19,2020,17,3
AFR,YR,NH,Cameroon,2020-04-26,2020,18,3
AFR,YR,NH,Cameroon,2020-05-03,2020,19,4
AFR,YR,NH,Cameroon,2020-05-10,2020,20,4
AFR,YR,NH,Cameroon,2020-05-17,2020,21,5
AFR,YR,NH,Cameroon,2020-05-24,2020,22,3
AFR,YR,NH,Cameroon,2020-05-31,2020,23,4
AFR,YR,NH,Cameroon,2020-06-07,2020,24,2
AFR,YR,NH,Cameroon,2020-06-14,2020,25,2
AFR,YR,NH,Cameroon,2020-06-21,2020,26,3
AFR,YR,NH,Cameroon,2020-06-28,2020,27,2
AFR,YR,NH,Cameroon,2020-07-05,2020,28,0
AFR,YR,NH,Cameroon,2020-07-12,2020,29,2
AFR,YR,NH,Cameroon,2020-07-19,2020,30,0
AFR,YR,NH,Cameroon,2020-07-26,2020,31,0
AFR,YR,NH,Cameroon,2020-08-02,2020,32,2
AFR,YR,NH,Cameroon,2020-08-09,2020,33,3
AFR,YR,NH,Cameroon,2020-08-16,2020,34,3
AFR,YR,NH,Cameroon,2020-08-23,2020,35,2
AFR,YR,NH,Cameroon,2020-08-30,2020,36,3
AFR,YR,NH,Cameroon,2020-09-06,2020,37,3
AFR,YR,NH,Cameroon,2020-09-13,2020,38,2
AFR,YR,NH,Cameroon,2020-09-20,2020,39,3
AFR,YR,NH,Cameroon,2020-09-27,2020,40,4
AFR,YR,NH,Cameroon,2020-10-04,2020,41,4
AFR,YR,NH,Cameroon,2020-10-11,2020,42,7
AFR,YR,NH,Cameroon,2020-10-18,2020,43,3
AFR,YR,NH,Cameroon,2020-10-25,2020,44,4
AFR,YR,NH,Cameroon,2020-11-01,2020,45,3
AFR,YR,NH,Cameroon,2020-11-08,2020,46,3
AFR,YR,NH,Cameroon,2020-11-15,2020,47,2
AFR,YR,NH,Cameroon,2020-11-22,2020,48,8
AFR,YR,NH,Cameroon,2020-11-29,2020,49,3
AFR,YR,NH,Cameroon,2020-12-06,2020,50,6
AFR,YR,NH,Cameroon,2020-12-13,2020,51,5
AFR,YR,NH,Cameroon,2020-12-20,2020,52,5
AFR,YR,NH,Cameroon,2020-12-27,2020,53,0
AFR,YR,NH,Cameroon,2021-01-03,2021,1,10
AFR,YR,NH,Cameroon,2021-01-10,2021,2,13
AFR,YR,NH,Cameroon,2021-01-17,2021,3,20
AFR,YR,NH,Cameroon,2021-01-24,2021,4,18
AFR,YR,NH,Cameroon,2021-01-31,2021,5,20
AFR,YR,NH,Cameroon,2021-02-07,2021,6,20
AFR,YR,NH,Cameroon,2021-02-14,2021,7,20
AFR,YR,NH,Cameroon,2021-02-21,2021,8,31
AFR,YR,NH,Cameroon,2021-02-28,2021,9,0
AFR,YR,NH,Cameroon,2021-03-07,2021,10,0
AFR,YR,NH,Cameroon,2021-03-14,2021,11,28
AFR,YR,NH,Cameroon,2021-03-21,2021,12,0
AFR,YR,NH,Cameroon,2021-03-28,2021,13,0
AFR,YR,NH,Cameroon,2021-04-04,2021,14,0
AFR,YR,NH,Cameroon,2021-04-11,2021,15,19
AFR,YR,NH,Cameroon,2021-04-18,2021,16,18
AFR,YR,NH,Cameroon,2021-04-25,2021,17,0
AFR,YR,NH,Cameroon,2021-05-02,2021,18,21
AFR,YR,NH,Cameroon,2021-05-09,2021,19,20
AFR,YR,NH,Cameroon,2021-05-16,2021,20,0
AFR,YR,NH,Cameroon,2021-05-23,2021,21,0
AFR,YR,NH,Cameroon,2021-05-30,2021,22,3
AFR,YR,NH,Cameroon,2021-06-06,2021,23,5
AFR,YR,NH,Cameroon,2021-06-13,2021,24,0
AFR,YR,NH,Cameroon,2021-06-20,2021,25,0
AFR,YR,NH,Cameroon,2021-06-27,2021,26,0
AFR,YR,NH,Cameroon,2021-07-04,2021,27,0
AFR,YR,NH,Cameroon,2021-07-11,2021,28,36
AFR,YR,NH,Cameroon,2021-07-18,2021,29,11
AFR,YR,NH,Cameroon,2021-07-25,2021,30,19
AFR,YR,NH,Cameroon,2021-08-01,2021,31,21
AFR,YR,NH,Cameroon,2021-08-08,2021,32,8
AFR,YR,NH,Cameroon,2021-08-15,2021,33,10
AFR,YR,NH,Cameroon,2021-08-22,2021,34,20
AFR,YR,NH,Cameroon,2021-08-29,2021,35,28
AFR,YR,NH,Cameroon,2021-09-05,2021,36,32
AFR,YR,NH,Cameroon,2021-09-12,2021,37,21
AFR,YR,NH,Cameroon,2021-09-19,2021,38,61
AFR,YR,NH,Cameroon,2021-09-26,2021,39,58
AFR,YR,NH,Cameroon,2021-10-03,2021,40,46
AFR,YR,NH,Cameroon,2021-10-10,2021,41,46
AFR,YR,NH,Cameroon,2021-10-17,2021,42,58
AFR,YR,NH,Cameroon,2021-10-24,2021,43,33
AFR,YR,NH,Cameroon,2021-10-31,2021,44,31
AFR,YR,NH,Cameroon,2021-11-07,2021,45,20
AFR,YR,NH,Cameroon,2021-11-14,2021,46,36
AFR,YR,NH,Cameroon,2021-11-21,2021,47,27
AFR,YR,NH,Cameroon,2021-11-28,2021,48,21
AFR,YR,NH,Cameroon,2021-12-05,2021,49,5
AFR,YR,NH,Cameroon,2022-01-02,2022,1,4
AFR,YR,NH,Cameroon,2022-01-09,2022,2,2
AFR,YR,NH,Cameroon,2022-01-16,2022,3,3
AFR,YR,NH,Cameroon,2022-01-23,2022,4,15
AFR,YR,NH,Cameroon,2022-01-30,2022,5,8
AFR,YR,NH,Cameroon,2022-02-06,2022,6,16
AFR,YR,NH,Cameroon,2022-02-20,2022,8,0
AFR,YR,NH,Cameroon,2022-02-27,2022,9,0
AFR,YR,NH,Cameroon,2022-03-06,2022,10,7
AFR,YR,NH,Cameroon,2022-03-20,2022,12,0
AFR,YR,NH,Cameroon,2022-03-27,2022,13,14
AFR,YR,NH,Cameroon,2022-04-03,2022,14,6
AFR,YR,NH,Cameroon,2022-04-10,2022,15,9
AFR,YR,NH,Cameroon,2022-04-17,2022,16,0
AFR,YR,NH,Central African Republic,2017-01-01,2017,1,0
AFR,YR,NH,Central African Republic,2017-01-08,2017,2,0
AFR,YR,NH,Central African Republic,2017-01-15,2017,3,0
AFR,YR,NH,Central African Republic,2017-01-22,2017,4,0
AFR,YR,NH,Central African Republic,2017-01-29,2017,5,0
AFR,YR,NH,Central African Republic,2017-02-05,2017,6,0
AFR,YR,NH,Central African Republic,2017-02-12,2017,7,0
AFR,YR,NH,Central African Republic,2017-02-19,2017,8,0
AFR,YR,NH,Central African Republic,2017-02-26,2017,9,0
AFR,YR,NH,Central African Republic,2017-03-05,2017,10,2
AFR,YR,NH,Central African Republic,2017-03-12,2017,11,1
AFR,YR,NH,Central African Republic,2017-03-19,2017,12,0
AFR,YR,NH,Central African Republic,2017-03-26,2017,13,0
AFR,YR,NH,Central African Republic,2017-04-02,2017,14,0
AFR,YR,NH,Central African Republic,2017-04-09,2017,15,4
AFR,YR,NH,Central African Republic,2017-04-16,2017,16,0
AFR,YR,NH,Central African Republic,2017-04-23,2017,17,0
AFR,YR,NH,Central African Republic,2017-04-30,2017,18,1
AFR,YR,NH,Central African Republic,2017-05-07,2017,19,0
AFR,YR,NH,Central African Republic,2017-05-14,2017,20,2
AFR,YR,NH,Central African Republic,2017-05-21,2017,21,3
AFR,YR,NH,Central African Republic,2017-05-28,2017,22,4
AFR,YR,NH,Central African Republic,2017-06-04,2017,23,1
AFR,YR,NH,Central African Republic,2017-06-11,2017,24,14
AFR,YR,NH,Central African Republic,2017-06-18,2017,25,25
AFR,YR,NH,Central African Republic,2017-06-25,2017,26,11
AFR,YR,NH,Central African Republic,2017-07-02,2017,27,11
AFR,YR,NH,Central African Republic,2017-07-09,2017,28,11
AFR,YR,NH,Central African Republic,2017-07-16,2017,29,24
AFR,YR,NH,Central African Republic,2017-07-23,2017,30,23
AFR,YR,NH,Central African Republic,2017-07-30,2017,31,4
AFR,YR,NH,Central African Republic,2017-08-06,2017,32,26
AFR,YR,NH,Central African Republic,2017-08-13,2017,33,11
AFR,YR,NH,Central African Republic,2017-08-20,2017,34,8
AFR,YR,NH,Central African Republic,2017-08-27,2017,35,0
AFR,YR,NH,Central African Republic,2017-09-03,2017,36,1
AFR,YR,NH,Central African Republic,2017-09-10,2017,37,0
AFR,YR,NH,Central African Republic,2017-09-17,2017,38,0
AFR,YR,NH,Central African Republic,2017-09-24,2017,39,1
AFR,YR,NH,Central African Republic,2017-10-01,2017,40,0
AFR,YR,NH,Central African Republic,2017-10-08,2017,41,0
AFR,YR,NH,Central African Republic,2017-10-15,2017,42,0
AFR,YR,NH,Central African Republic,2017-10-22,2017,43,1
AFR,YR,NH,Central African Republic,2017-10-29,2017,44,1
AFR,YR,NH,Central African Republic,2017-11-05,2017,45,0
AFR,YR,NH,Central African Republic,2017-11-12,2017,46,1
AFR,YR,NH,Central African Republic,2017-11-19,2017,47,5
AFR,YR,NH,Central African Republic,2017-11-26,2017,48,0
AFR,YR,NH,Central African Republic,2017-12-03,2017,49,0
AFR,YR,NH,Central African Republic,2017-12-10,2017,50,1
AFR,YR,NH,Central African Republic,2017-12-17,2017,51,0
AFR,YR,NH,Central African Republic,2017-12-31,2018,1,0
AFR,YR,NH,Central African Republic,2018-01-07,2018,2,0
AFR,YR,NH,Central African Republic,2018-01-14,2018,3,0
AFR,YR,NH,Central African Republic,2018-01-21,2018,4,0
AFR,YR,NH,Central African Republic,2018-01-28,2018,5,0
AFR,YR,NH,Central African Republic,2018-02-04,2018,6,0
AFR,YR,NH,Central African Republic,2018-02-11,2018,7,0
AFR,YR,NH,Central African Republic,2018-02-18,2018,8,0
AFR,YR,NH,Central African Republic,2018-02-25,2018,9,0
AFR,YR,NH,Central African Republic,2018-03-04,2018,10,0
AFR,YR,NH,Central African Republic,2018-03-11,2018,11,2
AFR,YR,NH,Central African Republic,2018-03-18,2018,12,0
AFR,YR,NH,Central African Republic,2018-03-25,2018,13,0
AFR,YR,NH,Central African Republic,2018-04-01,2018,14,0
AFR,YR,NH,Central African Republic,2018-04-08,2018,15,1
AFR,YR,NH,Central African Republic,2018-04-15,2018,16,0
AFR,YR,NH,Central African Republic,2018-04-22,2018,17,0
AFR,YR,NH,Central African Republic,2018-04-29,2018,18,0
AFR,YR,NH,Central African Republic,2018-05-06,2018,19,0
AFR,YR,NH,Central African Republic,2018-05-13,2018,20,3
AFR,YR,NH,Central African Republic,2018-05-20,2018,21,0
AFR,YR,NH,Central African Republic,2018-05-27,2018,22,0
AFR,YR,NH,Central African Republic,2018-06-03,2018,23,0
AFR,YR,NH,Central African Republic,2018-06-10,2018,24,0
AFR,YR,NH,Central African Republic,2018-06-17,2018,25,0
AFR,YR,NH,Central African Republic,2018-06-24,2018,26,1
AFR,YR,NH,Central African Republic,2018-07-01,2018,27,0
AFR,YR,NH,Central African Republic,2018-07-08,2018,28,0
AFR,YR,NH,Central African Republic,2018-07-15,2018,29,0
AFR,YR,NH,Central African Republic,2018-07-22,2018,30,0
AFR,YR,NH,Central African Republic,2018-07-29,2018,31,0
AFR,YR,NH,Central African Republic,2018-08-05,2018,32,0
AFR,YR,NH,Central African Republic,2018-08-12,2018,33,1
AFR,YR,NH,Central African Republic,2018-08-19,2018,34,0
AFR,YR,NH,Central African Republic,2018-08-26,2018,35,0
AFR,YR,NH,Central African Republic,2018-09-02,2018,36,0
AFR,YR,NH,Central African Republic,2018-09-09,2018,37,0
AFR,YR,NH,Central African Republic,2018-09-16,2018,38,2
AFR,YR,NH,Central African Republic,2018-09-23,2018,39,0
AFR,YR,NH,Central African Republic,2018-09-30,2018,40,3
AFR,YR,NH,Central African Republic,2018-10-07,2018,41,3
AFR,YR,NH,Central African Republic,2018-10-14,2018,42,1
AFR,YR,NH,Central African Republic,2018-10-21,2018,43,13
AFR,YR,NH,Central African Republic,2018-10-28,2018,44,6
AFR,YR,NH,Central African Republic,2018-11-04,2018,45,9
AFR,YR,NH,Central African Republic,2018-11-11,2018,46,18
AFR,YR,NH,Central African Republic,2018-11-18,2018,47,11
AFR,YR,NH,Central African Republic,2018-11-25,2018,48,9
AFR,YR,NH,Central African Republic,2018-12-02,2018,49,7
AFR,YR,NH,Central African Republic,2018-12-09,2018,50,16
AFR,YR,NH,Central African Republic,2018-12-16,2018,51,2
AFR,YR,NH,Central African Republic,2018-12-23,2018,52,4
AFR,YR,NH,Central African Republic,2018-12-30,2019,1,2
AFR,YR,NH,Central African Republic,2019-01-06,2019,2,0
AFR,YR,NH,Central African Republic,2019-01-13,2019,3,2
AFR,YR,NH,Central African Republic,2019-01-20,2019,4,1
AFR,YR,NH,Central African Republic,2019-01-27,2019,5,1
AFR,YR,NH,Central African Republic,2019-02-03,2019,6,1
AFR,YR,NH,Central African Republic,2019-02-10,2019,7,1
AFR,YR,NH,Central African Republic,2019-02-17,2019,8,0
AFR,YR,NH,Central African Republic,2019-02-24,2019,9,0
AFR,YR,NH,Central African Republic,2019-03-03,2019,10,0
AFR,YR,NH,Central African Republic,2019-03-10,2019,11,0
AFR,YR,NH,Central African Republic,2019-03-17,2019,12,0
AFR,YR,NH,Central African Republic,2019-03-24,2019,13,0
AFR,YR,NH,Central African Republic,2019-03-31,2019,14,0
AFR,YR,NH,Central African Republic,2019-04-07,2019,15,0
AFR,YR,NH,Central African Republic,2019-04-14,2019,16,0
AFR,YR,NH,Central African Republic,2019-04-21,2019,17,0
AFR,YR,NH,Central African Republic,2019-04-28,2019,18,0
AFR,YR,NH,Central African Republic,2019-05-05,2019,19,0
AFR,YR,NH,Central African Republic,2019-05-12,2019,20,0
AFR,YR,NH,Central African Republic,2019-05-19,2019,21,0
AFR,YR,NH,Central African Republic,2019-05-26,2019,22,0
AFR,YR,NH,Central African Republic,2019-06-02,2019,23,1
AFR,YR,NH,Central African Republic,2019-06-09,2019,24,0
AFR,YR,NH,Central African Republic,2019-06-16,2019,25,2
AFR,YR,NH,Central African Republic,2019-06-23,2019,26,0
AFR,YR,NH,Central African Republic,2019-06-30,2019,27,1
AFR,YR,NH,Central African Republic,2019-07-07,2019,28,4
AFR,YR,NH,Central African Republic,2019-07-14,2019,29,2
AFR,YR,NH,Central African Republic,2019-07-21,2019,30,0
AFR,YR,NH,Central African Republic,2019-07-28,2019,31,2
AFR,YR,NH,Central African Republic,2019-08-04,2019,32,5
AFR,YR,NH,Central African Republic,2019-08-11,2019,33,5
AFR,YR,NH,Central African Republic,2019-08-18,2019,34,5
AFR,YR,NH,Central African Republic,2019-08-25,2019,35,1
AFR,YR,NH,Central African Republic,2019-09-01,2019,36,0
AFR,YR,NH,Central African Republic,2019-09-08,2019,37,0
AFR,YR,NH,Central African Republic,2019-09-15,2019,38,0
AFR,YR,NH,Central African Republic,2019-09-22,2019,39,0
AFR,YR,NH,Central African Republic,2019-09-29,2019,40,0
AFR,YR,NH,Central African Republic,2019-10-06,2019,41,0
AFR,YR,NH,Central African Republic,2019-10-13,2019,42,0
AFR,YR,NH,Central African Republic,2019-10-20,2019,43,0
AFR,YR,NH,Central African Republic,2019-10-27,2019,44,0
AFR,YR,NH,Central African Republic,2019-11-03,2019,45,0
AFR,YR,NH,Central African Republic,2019-11-10,2019,46,0
AFR,YR,NH,Central African Republic,2019-11-17,2019,47,0
AFR,YR,NH,Central African Republic,2019-12-29,2020,1,0
AFR,YR,NH,Central African Republic,2020-01-05,2020,2,0
AFR,YR,NH,Central African Republic,2020-01-12,2020,3,0
AFR,YR,NH,Central African Republic,2020-01-19,2020,4,0
AFR,YR,NH,Central African Republic,2020-01-26,2020,5,0
AFR,YR,NH,Central African Republic,2020-02-02,2020,6,0
AFR,YR,NH,Central African Republic,2020-02-09,2020,7,0
AFR,YR,NH,Central African Republic,2022-03-20,2022,12,0
AFR,YR,NH,Central African Republic,2022-03-27,2022,13,0
AFR,YR,NH,Central African Republic,2022-04-03,2022,14,0
AFR,YR,NH,Central African Republic,2022-04-10,2022,15,0
AFR,YR,NH,Central African Republic,2022-04-17,2022,16,0
AFR,YR,NH,Central African Republic,2022-04-24,2022,17,0
AFR,YR,NH,Central African Republic,2022-05-01,2022,18,0
AFR,YR,NH,Central African Republic,2022-05-08,2022,19,0
AFR,YR,NH,Central African Republic,2022-05-15,2022,20,0
AFR,YR,NH,Central African Republic,2022-05-22,2022,21,0
AFR,YR,NH,Central African Republic,2022-05-29,2022,22,1
AFR,YR,NH,Central African Republic,2022-06-05,2022,23,2
AFR,YR,NH,Central African Republic,2022-06-12,2022,24,7
AFR,YR,NH,Central African Republic,2022-06-19,2022,25,1
AFR,YR,NH,Central African Republic,2022-06-26,2022,26,0
AFR,YR,NH,Central African Republic,2022-07-03,2022,27,22
AFR,YR,NH,Central African Republic,2022-07-10,2022,28,20
AFR,YR,NH,Central African Republic,2022-07-17,2022,29,22
AFR,YR,NH,Central African Republic,2022-07-24,2022,30,14
AFR,YR,NH,Central African Republic,2022-07-31,2022,31,0
AFR,YR,NH,Central African Republic,2022-08-07,2022,32,0
AFR,YR,NH,Central African Republic,2022-08-14,2022,33,0
AFR,YR,NH,Central African Republic,2022-08-21,2022,34,0
AFR,YR,NH,Central African Republic,2022-08-28,2022,35,0
AFR,YR,NH,Central African Republic,2022-09-04,2022,36,7
AFR,YR,NH,Central African Republic,2022-09-11,2022,37,0
AFR,YR,NH,Central African Republic,2022-09-18,2022,38,0
AFR,YR,NH,Central African Republic,2022-09-25,2022,39,0
AFR,YR,NH,Central African Republic,2022-10-02,2022,40,0
AFR,YR,NH,Central African Republic,2022-10-09,2022,41,7
AFR,YR,NH,Central African Republic,2022-10-16,2022,42,0
AFR,YR,NH,Central African Republic,2022-10-23,2022,43,1
AFR,YR,NH,Côte d'Ivoire,2017-01-01,2017,1,13
AFR,YR,NH,Côte d'Ivoire,2017-01-08,2017,2,2
AFR,YR,NH,Côte d'Ivoire,2017-01-15,2017,3,0
AFR,YR,NH,Côte d'Ivoire,2017-01-22,2017,4,0
AFR,YR,NH,Côte d'Ivoire,2017-01-29,2017,5,0
AFR,YR,NH,Côte d'Ivoire,2017-02-05,2017,6,0
AFR,YR,NH,Côte d'Ivoire,2017-02-12,2017,7,0
AFR,YR,NH,Côte d'Ivoire,2017-02-19,2017,8,0
AFR,YR,NH,Côte d'Ivoire,2017-02-26,2017,9,0
AFR,YR,NH,Côte d'Ivoire,2017-03-05,2017,10,2
AFR,YR,NH,Côte d'Ivoire,2017-03-12,2017,11,1
AFR,YR,NH,Côte d'Ivoire,2017-03-19,2017,12,1
AFR,YR,NH,Côte d'Ivoire,2017-03-26,2017,13,0
AFR,YR,NH,Côte d'Ivoire,2017-04-02,2017,14,0
AFR,YR,NH,Côte d'Ivoire,2017-04-09,2017,15,0
AFR,YR,NH,Côte d'Ivoire,2017-04-16,2017,16,1
AFR,YR,NH,Côte d'Ivoire,2017-04-23,2017,17,1
AFR,YR,NH,Côte d'Ivoire,2017-04-30,2017,18,3
AFR,YR,NH,Côte d'Ivoire,2017-05-07,2017,19,13
AFR,YR,NH,Côte d'Ivoire,2017-05-14,2017,20,4
AFR,YR,NH,Côte d'Ivoire,2017-05-21,2017,21,6
AFR,YR,NH,Côte d'Ivoire,2017-05-28,2017,22,6
AFR,YR,NH,Côte d'Ivoire,2017-06-04,2017,23,6
AFR,YR,NH,Côte d'Ivoire,2017-06-11,2017,24,2
AFR,YR,NH,Côte d'Ivoire,2017-12-31,2018,1,1
AFR,YR,NH,Côte d'Ivoire,2018-01-07,2018,2,0
AFR,YR,NH,Côte d'Ivoire,2018-01-14,2018,3,0
AFR,YR,NH,Côte d'Ivoire,2018-01-21,2018,4,0
AFR,YR,NH,Côte d'Ivoire,2018-01-28,2018,5,3
AFR,YR,NH,Côte d'Ivoire,2018-02-04,2018,6,0
AFR,YR,NH,Côte d'Ivoire,2018-02-11,2018,7,0
AFR,YR,NH,Côte d'Ivoire,2018-02-18,2018,8,0
AFR,YR,NH,Côte d'Ivoire,2018-02-25,2018,9,0
AFR,YR,NH,Côte d'Ivoire,2018-03-04,2018,10,0
AFR,YR,NH,Côte d'Ivoire,2018-03-11,2018,11,1
AFR,YR,NH,Côte d'Ivoire,2018-03-18,2018,12,0
AFR,YR,NH,Côte d'Ivoire,2018-03-25,2018,13,0
AFR,YR,NH,Côte d'Ivoire,2018-04-01,2018,14,1
AFR,YR,NH,Côte d'Ivoire,2018-04-08,2018,15,3
AFR,YR,NH,Côte d'Ivoire,2018-04-15,2018,16,2
AFR,YR,NH,Côte d'Ivoire,2018-04-22,2018,17,0
AFR,YR,NH,Côte d'Ivoire,2018-04-29,2018,18,0
AFR,YR,NH,Côte d'Ivoire,2018-05-06,2018,19,1
AFR,YR,NH,Côte d'Ivoire,2018-05-13,2018,20,3
AFR,YR,NH,Côte d'Ivoire,2018-05-20,2018,21,0
AFR,YR,NH,Côte d'Ivoire,2018-05-27,2018,22,2
AFR,YR,NH,Côte d'Ivoire,2018-06-03,2018,23,0
AFR,YR,NH,Côte d'Ivoire,2018-06-10,2018,24,0
AFR,YR,NH,Côte d'Ivoire,2018-06-17,2018,25,9
AFR,YR,NH,Côte d'Ivoire,2018-06-24,2018,26,7
AFR,YR,NH,Côte d'Ivoire,2018-07-01,2018,27,9
AFR,YR,NH,Côte d'Ivoire,2018-07-08,2018,28,13
AFR,YR,NH,Côte d'Ivoire,2018-07-15,2018,29,8
AFR,YR,NH,Côte d'Ivoire,2018-07-22,2018,30,6
AFR,YR,NH,Côte d'Ivoire,2018-07-29,2018,31,2
AFR,YR,NH,Côte d'Ivoire,2018-08-05,2018,32,0
AFR,YR,NH,Côte d'Ivoire,2018-08-12,2018,33,6
AFR,YR,NH,Côte d'Ivoire,2018-08-19,2018,34,2
AFR,YR,NH,Côte d'Ivoire,2018-08-26,2018,35,3
AFR,YR,NH,Côte d'Ivoire,2018-09-02,2018,36,6
AFR,YR,NH,Côte d'Ivoire,2018-09-09,2018,37,0
AFR,YR,NH,Côte d'Ivoire,2018-09-16,2018,38,1
AFR,YR,NH,Côte d'Ivoire,2018-09-23,2018,39,4
AFR,YR,NH,Côte d'Ivoire,2018-09-30,2018,40,5
AFR,YR,NH,Côte d'Ivoire,2018-10-07,2018,41,1
AFR,YR,NH,Côte d'Ivoire,2018-10-14,2018,42,0
AFR,YR,NH,Côte d'Ivoire,2018-10-21,2018,43,3
AFR,YR,NH,Côte d'Ivoire,2018-10-28,2018,44,10
AFR,YR,NH,Côte d'Ivoire,2018-11-04,2018,45,0
AFR,YR,NH,Côte d'Ivoire,2018-11-11,2018,46,5
AFR,YR,NH,Côte d'Ivoire,2018-11-18,2018,47,5
AFR,YR,NH,Côte d'Ivoire,2018-11-25,2018,48,3
AFR,YR,NH,Côte d'Ivoire,2018-12-02,2018,49,0
AFR,YR,NH,Côte d'Ivoire,2018-12-09,2018,50,0
AFR,YR,NH,Côte d'Ivoire,2018-12-16,2018,51,2
AFR,YR,NH,Côte d'Ivoire,2018-12-23,2018,52,3
AFR,YR,NH,Côte d'Ivoire,2018-12-30,2019,1,0
AFR,YR,NH,Côte d'Ivoire,2019-01-06,2019,2,3
AFR,YR,NH,Côte d'Ivoire,2019-01-13,2019,3,1
AFR,YR,NH,Côte d'Ivoire,2019-01-20,2019,4,2
AFR,YR,NH,Côte d'Ivoire,2019-01-27,2019,5,1
AFR,YR,NH,Côte d'Ivoire,2019-02-03,2019,6,2
AFR,YR,NH,Côte d'Ivoire,2019-02-10,2019,7,3
AFR,YR,NH,Côte d'Ivoire,2019-02-17,2019,8,5
AFR,YR,NH,Côte d'Ivoire,2019-02-24,2019,9,0
AFR,YR,NH,Côte d'Ivoire,2019-03-03,2019,10,0
AFR,YR,NH,Côte d'Ivoire,2019-03-10,2019,11,0
AFR,YR,NH,Côte d'Ivoire,2019-03-17,2019,12,4
AFR,YR,NH,Côte d'Ivoire,2019-03-24,2019,13,1
AFR,YR,NH,Côte d'Ivoire,2019-03-31,2019,14,0
AFR,YR,NH,Côte d'Ivoire,2019-04-07,2019,15,1
AFR,YR,NH,Côte d'Ivoire,2019-04-14,2019,16,10
AFR,YR,NH,Côte d'Ivoire,2019-04-21,2019,17,0
AFR,YR,NH,Côte d'Ivoire,2019-04-28,2019,18,7
AFR,YR,NH,Côte d'Ivoire,2019-05-05,2019,19,0
AFR,YR,NH,Côte d'Ivoire,2019-05-12,2019,20,3
AFR,YR,NH,Côte d'Ivoire,2019-05-19,2019,21,5
AFR,YR,NH,Côte d'Ivoire,2019-05-26,2019,22,6
AFR,YR,NH,Côte d'Ivoire,2019-06-02,2019,23,5
AFR,YR,NH,Côte d'Ivoire,2019-06-09,2019,24,2
AFR,YR,NH,Côte d'Ivoire,2019-06-16,2019,25,8
AFR,YR,NH,Côte d'Ivoire,2019-06-23,2019,26,5
AFR,YR,NH,Côte d'Ivoire,2019-06-30,2019,27,1
AFR,YR,NH,Côte d'Ivoire,2019-07-07,2019,28,4
AFR,YR,NH,Côte d'Ivoire,2019-07-14,2019,29,7
AFR,YR,NH,Côte d'Ivoire,2019-07-21,2019,30,1
AFR,YR,NH,Côte d'Ivoire,2019-07-28,2019,31,5
AFR,YR,NH,Côte d'Ivoire,2019-08-04,2019,32,9
AFR,YR,NH,Côte d'Ivoire,2019-08-11,2019,33,20
AFR,YR,NH,Côte d'Ivoire,2019-08-18,2019,34,12
AFR,YR,NH,Côte d'Ivoire,2019-08-25,2019,35,5
AFR,YR,NH,Côte d'Ivoire,2019-09-01,2019,36,9
AFR,YR,NH,Côte d'Ivoire,2019-09-08,2019,37,3
AFR,YR,NH,Côte d'Ivoire,2019-09-15,2019,38,9
AFR,YR,NH,Côte d'Ivoire,2019-09-22,2019,39,1
AFR,YR,NH,Côte d'Ivoire,2019-09-29,2019,40,0
AFR,YR,NH,Côte d'Ivoire,2019-10-06,2019,41,4
AFR,YR,NH,Côte d'Ivoire,2019-10-13,2019,42,21
AFR,YR,NH,Côte d'Ivoire,2019-10-20,2019,43,36
AFR,YR,NH,Côte d'Ivoire,2019-10-27,2019,44,0
AFR,YR,NH,Côte d'Ivoire,2019-11-03,2019,45,0
AFR,YR,NH,Côte d'Ivoire,2019-11-10,2019,46,0
AFR,YR,NH,Côte d'Ivoire,2019-11-17,2019,47,0
AFR,YR,NH,Côte d'Ivoire,2019-11-24,2019,48,0
AFR,YR,NH,Côte d'Ivoire,2019-12-01,2019,49,1
AFR,YR,NH,Côte d'Ivoire,2019-12-08,2019,50,0
AFR,YR,NH,Côte d'Ivoire,2019-12-15,2019,51,0
AFR,YR,NH,Côte d'Ivoire,2019-12-22,2019,52,1
AFR,YR,NH,Côte d'Ivoire,2019-12-29,2020,1,3
AFR,YR,NH,Côte d'Ivoire,2020-01-05,2020,2,3
AFR,YR,NH,Côte d'Ivoire,2020-01-12,2020,3,1
AFR,YR,NH,Côte d'Ivoire,2020-01-19,2020,4,0
AFR,YR,NH,Côte d'Ivoire,2020-01-26,2020,5,0
AFR,YR,NH,Côte d'Ivoire,2020-02-02,2020,6,1
AFR,YR,NH,Côte d'Ivoire,2020-02-09,2020,7,1
AFR,YR,NH,Côte d'Ivoire,2020-02-16,2020,8,0
AFR,YR,NH,Côte d'Ivoire,2020-02-23,2020,9,0
AFR,YR,NH,Côte d'Ivoire,2020-03-01,2020,10,0
AFR,YR,NH,Côte d'Ivoire,2020-03-08,2020,11,0
AFR,YR,NH,Côte d'Ivoire,2021-01-03,2021,1,4
AFR,YR,NH,Côte d'Ivoire,2021-01-10,2021,2,3
AFR,YR,NH,Côte d'Ivoire,2021-01-17,2021,3,1
